7.624661,2.963171,0.000000
6.879197,1.160910,0.000000
5.380453,0.473979,0.000000
4.010853,0.052276,0.000000
2.024370,0.217336,0.000000
0.452115,0.311957,0.000000
-0.802177,-0.305884,0.000000
-2.025168,-0.798986,0.000000
-2.889968,-1.981959,0.000000
-3.655148,-3.159279,0.000000
-4.135518,-3.740797,0.000000
